StationID,Lat,Lon,Rainfall_mm
59138,-30.66,152.65,99.0
59139,-30.1,153.0,194.6
59140,-30.34,152.72,209.5
59146,-30.47,152.82,143.5
59151,-30.32,153.12,205.4
60002,-32.41,152.21,211.0
60013,-32.18,152.51,102.0
60015,-32.01,151.96,162.0
60021,-32.06,152.26,240.2
60036,-31.86,152.34,211.6
60042,-32.15,151.95,184.8
60052,-31.23,152.59,146.0
60065,-32.29,152.3,238.0
60069,-31.63,151.96,154.0
60085,-31.39,152.25,342.0
60103,-32.06,152.12,204.0
60104,-31.41,151.6,170.0
60117,-31.88,152.15,189.0
60118,-31.78,152.08,190.4
60128,-31.58,151.32,132.2
60137,-31.77,151.89,153.8
60141,-31.89,152.51,241.4
60147,-31.73,152.4,212.0
60152,-31.96,151.73,203.4
60153,-31.89,151.56,322.0
60155,-32.13,152.06,218.4
60158,-32.31,152.48,541.6
60161,-31.61,152.47,386.0
60163,-31.46,152.32,160.0
60164,-31.35,152.01,216.0
60165,-31.66,152.37,312.0
61014,-32.64,151.42,193.9
61024,-32.43,151.54,159.8
61041,-33.1,151.55,216.2
61055,-32.92,151.8,289.8
61056,-32.8,151.28,142.0
61078,-32.79,151.84,255.2
61092,-32.59,151.33,155.0
61100,-32.77,151.09,21.0
61106,-32.36,151.81,132.4
61110,-32.87,150.79,87.0
61143,-32.65,151.02,107.6
61170,-32.28,151.79,234.6
61185,-32.11,150.99,95.8
61192,-32.21,150.74,79.0
61195,-31.77,151.08,94.0
61209,-32.96,150.68,113.0
61226,-32.94,151.14,177.0
61250,-32.63,151.59,195.6
61260,-32.79,151.34,176.0
61268,-32.73,151.56,166.0
61270,-32.27,151.14,111.0
61287,-32.19,150.17,56.8
61288,-32.33,151.46,149.6
61290,-32.16,151.49,284.0
61329,-32.83,151.31,56.0
61334,-33.05,150.23,60.0
61336,-33.16,150.68,185.0
61339,-32.56,151.8,186.8
61349,-32.57,151.61,174.0
61350,-32.17,151.59,214.0
61360,-32.05,150.85,72.0
61363,-32.03,150.83,109.0
61366,-33.28,151.58,435.6
61372,-31.8,150.93,96.8
61373,-31.96,150.86,98.6
61375,-33.29,151.21,232.0
61377,-33.09,151.63,214.2
61382,-33.17,151.22,199.0
61392,-31.74,150.79,110.6
61401,-32.04,150.9,123.0
61412,-33.09,151.46,240.6
61413,-32.05,151.47,443.8
61415,-32.35,151.64,67.0
61419,-31.83,150.35,136.0
61420,-32.39,151.37,167.0
61423,-32.38,150.49,61.0
61425,-33.44,151.36,334.6
61428,-32.7,151.49,172.2
61430,-32.7,151.16,140.0
62009,-32.0,149.99,59.6
62013,-32.36,149.53,7.4
62036,-32.28,149.74,23.0
62093,-32.72,149.77,3.0
62100,-32.72,150.23,127.2
62101,-32.56,149.61,28.2
62106,-32.99,148.93,11.0
62107,-32.47,150.11,44.0
62108,-32.03,150.02,55.0
63005,-33.43,149.56,13.6
63022,-33.8,148.7,16.2
63028,-33.69,150.53,156.6
63032,-34.28,149.67,30.4
63039,-33.71,150.3,276.4
63043,-33.53,150.63,184.8
63061,-33.82,149.32,34.8
63076,-33.08,149.69,31.2
63226,-33.48,150.13,119.2
63245,-33.65,149.08,28.8
63254,-33.32,149.08,37.7
63264,-33.57,149.38,42.0
63270,-33.62,150.17,116.4
63271,-34.04,149.36,41.7
63283,-33.7,150.03,167.0
63287,-33.41,149.58,37.0
63290,-33.5,150.52,213.2
63291,-33.41,149.65,24.6
63292,-33.62,150.27,200.4
63293,-33.74,149.88,76.0
63295,-33.63,150.28,199.0
63297,-33.57,149.91,51.0
63298,-33.61,149.7,24.0
63303,-33.38,149.13,55.2
63304,-33.72,149.51,11.0
63308,-33.43,150.14,127.0
64008,-31.28,149.28,38.5
64015,-31.82,149.12,39.4
64017,-31.33,149.27,39.8
64025,-31.82,149.72,38.0
64027,-31.31,149.2,42.4
64029,-32.02,149.39,40.8
65020,-33.18,148.69,21.4
65034,-32.56,148.95,25.1
65041,-33.1,148.87,19.0
65068,-33.13,148.24,26.8
65070,-32.22,148.58,31.0
65084,-33.37,148.59,20.5
65098,-32.68,148.92,24.6
65103,-33.36,147.92,28.0
65110,-33.25,148.98,47.2
65111,-33.84,148.65,19.6
66006,-33.87,151.22,415.2
66011,-33.8,151.18,0.0
66013,-33.85,151.1,293.0
66014,-34.07,151.15,413.0
66034,-33.85,151.13,352.0
66036,-33.92,151.14,264.0
66037,-33.95,151.17,326.6
66048,-33.85,151.11,277.6
66052,-33.91,151.24,438.0
66058,-33.99,151.13,0.0
66059,-33.69,151.23,341.0
66078,-34.05,150.98,209.8
66098,-33.88,151.27,428.6
66124,-33.79,151.02,220.2
66126,-33.74,151.31,431.5
66137,-33.92,150.98,242.6
66148,-33.97,151.06,128.0
66160,-33.9,151.23,393.0
66161,-33.99,150.95,178.0
66176,-34.06,151.06,295.0
66194,-33.91,151.11,297.8
66212,-33.83,151.07,274.4
66213,-33.8,151.12,265.0
66214,-33.86,151.2,389.6
67002,-33.67,150.67,42.1
67015,-33.97,150.73,124.0
67019,-33.82,150.91,146.0
67065,-33.7,151.1,304.6
67081,-33.71,150.77,127.6
67105,-33.6,150.78,167.2
67108,-33.9,150.73,121.4
67109,-33.77,150.98,199.5
67110,-33.79,150.92,150.5
67111,-33.79,151.02,203.5
67112,-33.77,151.02,231.5
67113,-33.72,150.68,100.4
67119,-33.85,150.86,145.6
68007,-34.03,150.65,132.3
68024,-34.23,150.91,305.0
68044,-34.45,150.46,26.4
68072,-34.95,150.54,189.4
68083,-34.93,150.75,312.3
68088,-35.09,150.62,298.0
68151,-35.09,150.8,446.8
68159,-34.17,150.81,165.0
68160,-34.05,150.88,165.0
68181,-34.73,150.52,198.0
68192,-34.04,150.69,141.8
68213,-34.87,150.61,221.0
68216,-34.12,150.74,134.0
68217,-34.69,150.53,259.0
68218,-34.72,150.65,299.0
68224,-34.59,150.63,378.4
68239,-34.53,150.42,169.0
68241,-34.56,150.79,267.4
68242,-34.65,150.86,274.4
68247,-34.77,150.56,317.8
68248,-34.66,150.43,258.0
68249,-34.96,150.1,109.0
68252,-34.67,150.85,321.2
68255,-34.49,150.4,151.0
68257,-34.06,150.77,144.6
68262,-34.33,150.27,122.2
68263,-34.08,150.9,190.2
68264,-35.14,150.7,361.2
69002,-36.69,149.84,51.1
69006,-35.7,149.79,77.0
69015,-37.08,149.91,38.2
69017,-36.25,150.23,122.0
69018,-35.91,150.15,105.7
69022,-36.21,150.14,111.3
69023,-35.65,150.15,170.4
69033,-35.9,149.96,50.0
69035,-35.76,149.82,86.0
69049,-35.12,150.08,107.0
69055,-37.26,150.05,24.6
69062,-35.94,149.59,68.0
69114,-36.54,149.82,54.2
69127,-35.69,149.84,106.0
69128,-35.11,150.08,129.0
69132,-35.43,149.78,77.4
69133,-36.66,149.51,39.0
69134,-35.72,150.19,90.6
69137,-37.26,150.05,53.0
69138,-35.36,150.48,213.0
69139,-36.67,149.82,48.6
69144,-36.73,149.84,138.0
69145,-35.98,149.86,114.0
69147,-36.91,149.9,53.4
69148,-35.9,150.14,109.6
69150,-35.38,150.0,186.8
69152,-36.84,149.52,67.0
70005,-36.91,149.24,29.4
70016,-35.59,149.45,60.6
70025,-34.46,149.47,38.2
70032,-35.23,148.91,68.2
70043,-34.78,149.27,2.0
70057,-35.82,149.63,31.4
70063,-34.71,150.0,109.5
70067,-36.51,149.28,14.1
70080,-34.4,149.82,107.8
70111,-34.56,149.25,30.9
70119,-34.57,150.0,93.0
70217,-36.29,148.97,23.8
70237,-36.59,149.38,82.2
70242,-35.26,149.07,32.6
70263,-34.75,149.7,66.6
70278,-36.23,149.12,35.2
70307,-35.25,149.11,26.0
70308,-35.38,149.09,1.8
70309,-36.91,149.04,18.8
70328,-37.0,149.23,21.8
70330,-34.81,149.73,65.0
70333,-34.4,149.09,22.6
70335,-35.2,149.96,90.0
70339,-35.42,149.09,37.0
70342,-35.19,149.66,13.2
70346,-35.19,149.25,40.4
70349,-35.53,148.77,41.8
70350,-35.21,149.01,31.0
70351,-35.31,149.2,32.6
71022,-36.37,148.83,28.0
71032,-36.49,148.29,98.4
71041,-36.5,148.3,177.7
71075,-36.41,148.41,284.8
72012,-35.6,147.73,49.0
72023,-36.1,147.03,37.8
72043,-35.78,148.01,61.7
72078,-35.68,147.52,31.4
72101,-35.71,147.49,9.0
72150,-35.16,147.46,25.2
72152,-35.32,148.43,89.6
72160,-36.07,146.95,44.6
72161,-35.94,148.38,96.2
72162,-36.23,148.14,87.6
72163,-35.9,148.18,62.8
72169,-35.71,148.0,80.2
73007,-35.0,148.6,73.2
73014,-33.89,148.15,27.6
73019,-34.85,147.57,21.6
73029,-34.55,148.35,30.6
73050,-34.76,148.83,52.8
73051,-34.21,148.55,32.4
73100,-33.91,148.44,4.6
73109,-34.43,148.54,5.8
73115,-35.16,148.23,9.0
73136,-34.89,148.71,57.8
73138,-34.25,148.25,14.2
73142,-34.63,148.04,27.3
73150,-34.53,147.84,28.4
73151,-34.43,147.51,31.2
74000,-34.36,146.9,3.0
74005,-34.28,146.57,10.0
74034,-35.99,146.36,41.0
74037,-34.62,146.43,13.8
74042,-35.64,145.58,15.4
74050,-34.74,146.78,13.4
74081,-35.99,146.01,18.2
74110,-35.33,146.27,23.6
74118,-34.51,146.18,11.8
74127,-35.11,147.36,24.3
74129,-35.72,144.79,4.2
74148,-34.71,146.51,15.4
74162,-34.93,146.3,12.4
74202,-34.85,146.98,23.4
74258,-35.56,144.95,15.6
74261,-34.53,146.98,20.2
74267,-34.0,146.77,15.4
74272,-35.13,147.25,26.2
75007,-33.84,144.91,3.6
75019,-34.54,144.83,20.0
75032,-33.49,145.52,13.0
75039,-33.28,146.37,6.0
75041,-34.25,146.07,17.0
75140,-34.15,145.14,14.8
75163,-33.35,145.87,15.6
76000,-34.85,142.78,17.2
76018,-35.11,142.92,8.6
76031,-34.24,142.09,20.2
76038,-35.26,141.18,26.4
76042,-34.75,142.74,14.4
76047,-35.07,142.31,15.0
76050,-35.26,143.35,9.8
76064,-35.12,142.0,28.2
76067,-34.39,141.6,21.4
76103,-35.19,142.37,30.0
76105,-34.72,143.15,13.8
76133,-34.11,141.02,19.2
77008,-35.92,142.85,31.4
77010,-35.72,142.36,34.2
77016,-35.97,143.61,21.8
77025,-35.46,143.63,20.5
77028,-35.8,142.88,36.5
77034,-35.93,143.5,24.6
77039,-35.5,142.85,17.4
77048,-35.47,143.27,21.0
77052,-35.68,142.67,27.6
77088,-35.99,142.92,33.0
77094,-35.38,143.54,14.4
78007,-36.44,143.12,49.8
78010,-36.46,142.03,37.6
78014,-36.26,141.86,2.2
78015,-36.31,141.65,36.2
78018,-36.32,142.42,32.2
78042,-36.08,143.23,50.6
78086,-36.14,141.99,38.6
79003,-36.7,143.16,4.2
79011,-37.03,141.28,56.8
79017,-36.72,141.47,58.4
79019,-37.18,142.86,39.3
79028,-36.67,142.3,54.2
79036,-36.74,141.94,43.6
79040,-36.62,143.26,37.6
79071,-36.97,141.08,64.2
79075,-36.63,142.63,39.4
79099,-37.02,141.27,69.4
79100,-36.67,142.17,51.0
79101,-37.23,143.2,88.8
79103,-37.3,142.6,149.2
79105,-37.07,142.74,67.8
80004,-35.97,143.85,18.5
80015,-36.16,144.76,24.1
80023,-35.75,143.94,21.8
80024,-35.87,143.8,26.2
80027,-36.32,143.74,35.0
80036,-35.97,144.11,21.2
80049,-36.36,144.71,25.0
80056,-36.25,144.96,40.6
80067,-36.27,143.35,44.8
80091,-36.34,145.06,27.6
80128,-36.28,143.33,39.6
80130,-36.27,144.17,25.4
81007,-36.46,145.66,16.2
81008,-36.54,144.78,33.4
81016,-36.5,144.61,26.4
81019,-36.72,145.17,23.6
81034,-36.4,145.34,29.6
81046,-36.44,144.98,28.6
81049,-36.44,145.27,29.0
81063,-37.08,143.48,44.2
81083,-36.85,144.53,43.3
81085,-36.86,143.73,48.0
81087,-36.26,146.04,7.6
81115,-36.63,144.87,12.6
81120,-36.58,145.01,27.8
81124,-36.03,146.03,22.4
81125,-36.43,145.39,26.8
81127,-36.89,143.5,47.8
82018,-36.77,147.7,99.6
82021,-36.1,146.6,3.2
82029,-36.46,146.43,21.6
82039,-36.1,146.51,26.6
82041,-36.19,146.47,25.8
82042,-36.85,145.73,88.6
82056,-36.12,146.91,44.1
82068,-36.53,147.37,81.4
82076,-36.54,147.5,88.9
82084,-36.71,145.76,58.8
82090,-36.48,147.03,37.9
82105,-36.83,146.4,109.2
82116,-36.61,146.36,27.8
82128,-36.51,146.45,19.0
82134,-36.69,145.87,13.3
82138,-36.42,146.31,21.8
82139,-36.21,147.54,116.8
82140,-36.85,145.94,100.6
82142,-36.95,146.22,101.4
82143,-36.79,145.66,48.4
82144,-36.82,145.64,58.2
82145,-36.88,145.58,62.4
82146,-36.93,145.58,67.0
82147,-36.92,145.68,16.6
82148,-36.83,145.85,84.0
82149,-36.79,145.57,48.0
82151,-36.86,145.73,102.2
82153,-36.82,145.71,70.0
82154,-36.89,145.68,79.2
82155,-36.82,146.13,68.2
82162,-36.58,146.82,51.0
82163,-36.64,146.55,28.0
82166,-36.42,146.56,28.0
82167,-36.53,146.22,25.2
82169,-36.18,147.89,14.4
82170,-36.55,146.0,30.4
82172,-36.25,147.1,47.2
83000,-36.91,146.24,121.6
83010,-36.63,146.86,68.6
83019,-37.05,146.09,29.6
83024,-37.15,146.44,245.2
83038,-36.66,147.13,79.8
83043,-36.87,147.29,273.5
83055,-37.05,147.33,69.6
83058,-36.85,146.86,140.8
83079,-36.71,146.67,16.2
83083,-36.74,146.47,59.9
83084,-36.87,147.28,139.6
83085,-36.98,147.13,90.4
83090,-37.1,147.6,40.2
83091,-37.3,146.15,121.8
83093,-37.34,146.42,126.8
83094,-37.22,146.6,109.8
83095,-37.0,147.41,86.8
84003,-37.71,147.83,14.6
84015,-37.37,147.84,32.0
84016,-37.57,149.92,84.6
84023,-37.79,148.55,34.0
84045,-37.85,148.06,49.2
84084,-37.6,149.73,87.2
84118,-37.49,147.17,51.0
84128,-37.36,149.21,45.8
84140,-37.8,147.76,12.6
84142,-37.22,148.26,45.4
84143,-37.34,149.02,56.8
84144,-37.69,148.09,45.0
84145,-37.69,148.47,40.6
84147,-37.82,147.57,19.8
84150,-37.87,148.01,53.2
85007,-38.43,146.54,92.8
85009,-38.2,146.53,33.0
85021,-37.7,146.52,88.4
85033,-38.42,147.09,11.0
85034,-37.91,146.8,22.2
85041,-38.61,145.71,38.7
85042,-38.02,145.9,67.0
85063,-38.61,146.32,72.9
85072,-38.12,147.13,20.2
85096,-39.13,146.42,128.4
85099,-38.63,145.81,56.2
85151,-38.56,146.75,22.6
85166,-37.96,147.08,13.3
85167,-38.01,147.4,2.0
85168,-37.83,147.08,19.4
85179,-38.1,145.96,57.0
85238,-37.95,146.39,24.2
85270,-37.76,147.37,20.0
85279,-37.88,147.57,21.0
85280,-38.21,146.47,34.2
85281,-38.32,146.53,50.8
85288,-37.47,146.69,80.2
85289,-37.85,146.56,51.4
85291,-37.84,146.27,151.4
85293,-38.9,145.94,81.5
85296,-37.75,147.14,28.0
85297,-37.97,146.99,13.4
85307,-38.35,146.44,43.6
85308,-38.31,146.21,58.4
85309,-38.22,146.25,55.0
85310,-38.27,146.09,95.2
85313,-38.13,145.99,58.6
85314,-38.1,147.14,18.0
86020,-37.96,145.08,26.6
86035,-37.7,145.16,32.8
86038,-37.73,144.91,39.0
86068,-37.74,145.1,38.2
86074,-37.82,145.19,41.6
86077,-37.98,145.1,38.6
86079,-38.24,145.07,30.0
86088,-37.91,145.09,45.9
86096,-37.72,145.01,38.6
86104,-37.87,145.26,32.4
86111,-37.94,145.18,31.0
86117,-37.48,145.15,44.6
86127,-38.61,145.6,47.6
86131,-37.56,145.13,42.6
86210,-38.07,145.13,36.8
86213,-38.38,144.9,35.2
86232,-37.83,144.98,26.6
86234,-37.81,145.3,20.6
86266,-37.87,145.35,63.4
86282,-37.67,144.83,35.6
86297,-37.87,145.12,21.3
86305,-37.64,144.91,38.2
86338,-37.83,144.98,37.4
86350,-37.42,144.98,42.0
86361,-38.36,145.18,42.2
86373,-38.46,145.31,60.8
86374,-37.47,145.26,81.2
86377,-37.42,145.08,49.6
86383,-37.72,145.41,36.8
87016,-37.77,144.1,49.8
87017,-37.47,144.31,119.2
87031,-37.86,144.76,33.8
87042,-37.83,144.06,55.0
87043,-37.82,144.15,48.8
87061,-37.57,144.74,50.1
87113,-38.03,144.48,34.6
87118,-37.35,144.61,68.0
87121,-37.68,144.67,2.4
87130,-37.35,144.75,15.2
87135,-38.28,144.48,12.2
87162,-38.14,144.19,32.8
87168,-37.91,144.13,34.2
87175,-37.27,144.6,77.2
87178,-38.25,144.51,43.0
87184,-38.17,144.38,38.6
88001,-37.19,145.71,55.8
88009,-36.99,143.97,49.5
88010,-37.25,144.86,72.4
88015,-37.3,143.78,60.0
88020,-37.34,144.16,89.2
88021,-37.2,144.01,24.0
88023,-37.23,145.91,72.2
88029,-36.96,144.7,63.8
88031,-37.07,145.41,96.3
88043,-37.06,143.73,50.0
88051,-37.02,144.52,50.8
88053,-37.03,145.15,60.8
88060,-37.45,145.21,78.6
88061,-37.36,144.54,87.8
88064,-37.12,144.86,79.4
88067,-37.22,145.43,70.6
88071,-37.42,144.21,104.6
88103,-37.5,145.75,122.0
88108,-37.16,144.21,62.2
88109,-36.89,145.19,45.6
88110,-37.08,144.24,63.6
88121,-37.14,144.93,67.6
88123,-37.25,144.43,72.4
88124,-36.83,145.09,38.0
88126,-37.02,145.11,33.6
88154,-37.39,145.48,59.2
88162,-37.38,144.97,46.8
88164,-37.21,145.84,55.6
88166,-37.02,144.85,89.6
88167,-36.94,145.05,72.4
89002,-37.51,143.79,67.6
89003,-37.25,141.84,83.8
89018,-37.95,143.34,47.6
89019,-37.4,142.38,80.8
89022,-37.65,142.23,64.4
89025,-37.69,143.37,36.0
89033,-37.69,142.73,41.6
89034,-37.55,142.74,26.8
89045,-37.41,143.06,58.8
89068,-37.9,143.72,44.6
89074,-37.95,143.22,36.4
89084,-37.93,143.87,35.0
89085,-37.28,142.98,79.1
89103,-37.97,143.22,41.8
89112,-37.71,142.94,45.6
90001,-38.76,143.67,89.0
90005,-38.2,143.64,35.4
90010,-37.86,141.77,70.4
90015,-38.86,143.51,98.6
90021,-38.33,143.08,55.0
90022,-38.28,143.66,25.6
90024,-37.6,141.69,61.1
90035,-38.23,143.79,37.0
90060,-38.47,142.75,78.6
90063,-37.88,142.29,58.0
90070,-38.35,141.59,59.8
90077,-38.24,142.92,59.8
90147,-38.34,143.58,41.3
90167,-38.24,143.99,30.4
90171,-38.31,141.47,90.0
90173,-37.65,142.06,72.0
90175,-38.39,142.23,67.4
90176,-38.07,142.77,28.6
90180,-38.46,144.09,30.0
90182,-37.58,141.33,82.2
90183,-38.63,143.73,125.0
90184,-38.43,141.54,81.0
90185,-38.55,143.86,120.8
90186,-38.29,142.45,55.4
90194,-37.92,141.26,104.2
91055,-41.54,146.14,109.4
91072,-41.47,147.16,50.2
91107,-41.0,145.73,90.8
91109,-41.14,145.71,146.8
91126,-41.17,146.43,83.4
91153,-41.34,146.28,116.1
91194,-41.35,147.8,99.2
91198,-41.39,147.42,196.8
91219,-41.17,147.49,90.0
91223,-40.91,144.71,104.0
91227,-41.53,146.66,104.8
91236,-41.51,146.83,55.2
91237,-41.42,147.12,61.2
91255,-41.23,146.93,95.6
91259,-41.15,145.15,142.8
91260,-41.49,146.9,60.2
91263,-41.49,147.23,61.0
91266,-41.4,146.5,101.4
91267,-41.65,146.62,86.4
91271,-41.4,147.3,99.8
91290,-41.63,146.7,83.0
91291,-41.39,146.32,124.0
91292,-40.83,145.08,81.6
91293,-41.05,146.79,76.4
91303,-41.52,147.03,50.0
91305,-41.31,147.38,150.6
91311,-41.55,147.22,53.8
91312,-41.44,146.12,22.3
91321,-41.4,145.93,222.2
91325,-41.73,147.24,51.2
91326,-41.6,147.41,53.0
91331,-40.68,144.69,85.4
91332,-41.35,146.42,111.8
91335,-40.98,145.62,105.6
91338,-41.28,147.29,112.4
91346,-41.23,147.21,62.8
91348,-41.11,147.1,58.0
91351,-41.38,146.82,88.2
91355,-41.05,145.88,94.6
91357,-40.98,145.09,107.6
91364,-40.93,145.6,111.0
91365,-41.26,146.16,106.0
91366,-41.68,146.68,115.8
92020,-41.82,147.96,19.6
92030,-41.08,147.94,56.6
92045,-40.99,148.35,61.2
92051,-41.27,147.95,117.2
92079,-42.21,147.78,18.6
92109,-41.46,147.57,79.6
92111,-41.43,147.72,103.2
92114,-42.0,148.28,29.0
92120,-41.34,148.28,45.2
92123,-40.73,148.13,44.4
92124,-42.66,148.02,14.0
92141,-41.63,148.23,68.0
92144,-41.55,147.99,33.4
92146,-42.01,147.8,32.0
92148,-42.14,148.07,18.0
92149,-42.45,147.98,10.2
92153,-42.82,147.79,15.2
92154,-42.29,148.0,11.6
92155,-42.58,147.78,9.6
92157,-42.51,147.9,8.6
92158,-42.72,147.75,17.0
93044,-41.82,147.57,32.0
93046,-42.31,147.57,9.6
93049,-42.37,147.46,15.2
93051,-42.03,147.49,14.2
93052,-42.16,147.58,11.0
93053,-42.03,147.5,18.6
93058,-42.26,147.43,6.2
93059,-41.93,147.43,23.2
94020,-43.33,147.0,63.4
94022,-43.04,147.41,13.0
94029,-42.89,147.33,14.0
94040,-43.2,147.07,42.8
94041,-43.66,146.27,73.2
94048,-43.0,147.41,12.8
94064,-42.76,147.62,20.6
94068,-43.15,147.24,3.6
94071,-43.02,147.91,34.2
94087,-42.9,147.24,28.8
94111,-42.95,147.35,15.0
94125,-43.02,147.25,19.0
94143,-42.53,147.12,12.2
94155,-43.24,148.0,39.2
94172,-42.65,147.36,13.2
94175,-42.97,147.04,44.0
94179,-43.0,146.93,35.0
94182,-42.56,147.4,8.8
94191,-43.2,146.77,92.0
94195,-42.45,147.46,12.6
94198,-43.49,147.14,50.6
94204,-42.65,147.36,11.8
94212,-42.69,147.43,12.2
94213,-43.15,147.96,61.0
94214,-42.7,147.13,27.0
94220,-42.98,147.08,29.4
94231,-42.96,147.2,29.6
94237,-42.94,147.14,30.4
94239,-42.96,147.24,21.6
94248,-42.8,147.56,33.1
94249,-42.93,147.04,43.2
94250,-42.83,147.51,14.2
94252,-42.9,147.3,22.6
94254,-42.9,147.79,12.0
94255,-43.06,147.36,15.0
94258,-42.77,147.23,12.4
94261,-43.12,146.99,49.2
94263,-43.23,147.1,34.7
95003,-42.71,146.9,20.8
95046,-42.38,147.0,9.2
95047,-42.39,146.49,99.7
95048,-42.48,146.71,21.6
95059,-42.72,146.47,128.0
95079,-42.85,147.03,34.6
95081,-42.78,147.03,19.4
96003,-42.28,146.28,132.0
96033,-41.9,146.67,58.0
96038,-42.06,147.29,18.0
96069,-42.13,146.22,124.8
96070,-42.26,146.88,22.6
96081,-41.8,146.96,59.2
96083,-41.98,147.05,26.4
97000,-42.2,145.17,101.6
97006,-41.99,145.57,136.4
97020,-42.0,145.54,188.2
97024,-43.06,146.7,135.2
97047,-41.49,145.21,142.6
97054,-41.88,145.34,209.0
97072,-42.16,145.29,116.2
97080,-42.98,145.5,115.8
97083,-43.04,146.27,134.2
97085,-41.84,145.54,267.4
97091,-42.1,145.55,251.0
97092,-42.15,145.32,130.4
98000,-40.01,144.11,89.6
98017,-39.88,143.89,62.8
99005,-40.09,148.0,71.0
99014,-40.02,148.18,68.6
99015,-40.12,148.02,19.0
109501,-32.94,116.02,281.4
109507,-33.44,115.85,169.2
109508,-33.74,115.34,118.0
109509,-33.74,115.35,133.2
109511,-34.66,117.89,129.0
109513,-33.54,116.12,163.4
109516,-32.78,116.48,133.6
109518,-33.56,116.04,169.8
123700,-34.81,138.77,82.0
140007,-27.54,153.24,61.8
140008,-28.04,153.19,18.0
140009,-27.69,152.99,23.4
140010,-25.94,152.96,110.8
